0.050,0.979
0.100,0.983
0.150,0.985
0.200,0.986
0.250,0.987
0.300,0.988
0.350,0.988
0.400,0.989
0.450,0.989
0.500,0.989
0.550,0.990
0.600,0.990
0.650,0.991
0.700,0.991
0.750,0.991
0.800,0.992
0.850,0.993
0.900,0.994
0.950,0.995
1.000,1.000
