,lat,lon,month,plot_id,class,waterflag
0,7.103983556999997,13.88093723,01,137755240.0,Cultivated (Cropland/ Plantation)  ,0
1,7.103983556999997,13.88093723,10,137755240.0,Cultivated (Cropland/ Plantation)  ,0
2,-16.394332739999992,18.98974647,01,137755241.0,Open water - freshwater,1
3,-16.394332739999992,18.98974647,05,137755241.0,Open water - freshwater,1
4,-16.394332739999992,18.98974647,06,137755241.0,Open water - freshwater,1
5,-16.394332739999992,18.98974647,07,137755241.0,Open water - freshwater,1
6,-16.394332739999992,18.98974647,09,137755241.0,Open water - freshwater,1
7,-16.394332739999992,18.98974647,10,137755241.0,Open water - freshwater,1
8,-11.558283220000007,30.27103949,06,137755242.0,Open water - freshwater,1
9,-11.558283220000007,30.27103949,07,137755242.0,Open water - freshwater,1
10,-11.558283220000007,30.27103949,08,137755242.0,Open water - freshwater,1
11,-11.558283220000007,30.27103949,09,137755242.0,Open water - freshwater,1
12,-11.558283220000007,30.27103949,10,137755242.0,Open water - freshwater,1
13,-11.558283220000007,30.27103949,11,137755242.0,Open water - freshwater,1
14,-19.597793250000013,13.42605391,01,137755243.0,Barren (Bare soil / Rocky Land),0
15,-19.597793250000013,13.42605391,02,137755243.0,Barren (Bare soil / Rocky Land),0
16,-19.597793250000013,13.42605391,03,137755243.0,Barren (Bare soil / Rocky Land),0
17,-19.597793250000013,13.42605391,05,137755243.0,Barren (Bare soil / Rocky Land),0
18,-19.597793250000013,13.42605391,06,137755243.0,Barren (Bare soil / Rocky Land),0
19,-19.597793250000013,13.42605391,07,137755243.0,Barren (Bare soil / Rocky Land),0
20,-19.597793250000013,13.42605391,08,137755243.0,Barren (Bare soil / Rocky Land),0
21,-19.597793250000013,13.42605391,12,137755243.0,Barren (Bare soil / Rocky Land),0
22,-22.439380669999995,29.30437356,06,137755244.0,Urban (Settlements/ roads)  ,0
23,-22.439380669999995,29.30437356,07,137755244.0,Urban (Settlements/ roads)  ,0
24,-22.439380669999995,29.30437356,09,137755244.0,Urban (Settlements/ roads)  ,0
25,-25.97480952,29.61250027,05,137755245.0,Open water - freshwater,0
26,-25.97480952,29.61250027,03,137755245.0,Open water - freshwater,1
27,-25.97480952,29.61250027,07,137755245.0,Open water - freshwater,1
28,-25.97480952,29.61250027,09,137755245.0,Open water - freshwater,1
29,-25.97480952,29.61250027,12,137755245.0,Open water - freshwater,1
30,-29.094787090000025,28.248472150000005,01,137755246.0,Wetlands - freshwater,0
31,-29.094787090000025,28.248472150000005,02,137755246.0,Wetlands - freshwater,0
32,-29.094787090000025,28.248472150000005,03,137755246.0,Wetlands - freshwater,0
33,-29.094787090000025,28.248472150000005,04,137755246.0,Wetlands - freshwater,0
34,-29.094787090000025,28.248472150000005,05,137755246.0,Wetlands - freshwater,0
35,-29.094787090000025,28.248472150000005,08,137755246.0,Wetlands - freshwater,0
36,-29.094787090000025,28.248472150000005,10,137755246.0,Wetlands - freshwater,0
37,-29.094787090000025,28.248472150000005,11,137755246.0,Wetlands - freshwater,0
38,-29.094787090000025,28.248472150000005,12,137755246.0,Wetlands - freshwater,0
39,11.898420889999983,-13.1664315,01,137755247.0,Open water - freshwater,1
40,11.898420889999983,-13.1664315,03,137755247.0,Open water - freshwater,1
41,11.898420889999983,-13.1664315,04,137755247.0,Open water - freshwater,1
42,11.898420889999983,-13.1664315,05,137755247.0,Open water - freshwater,1
43,11.898420889999983,-13.1664315,06,137755247.0,Open water - freshwater,1
44,11.898420889999983,-13.1664315,11,137755247.0,Open water - freshwater,1
45,11.898420889999983,-13.1664315,12,137755247.0,Open water - freshwater,1
46,9.963587848,6.534400522,01,137755248.0,Open water - freshwater,1
47,9.963587848,6.534400522,02,137755248.0,Open water - freshwater,1
48,9.963587848,6.534400522,03,137755248.0,Open water - freshwater,1
49,9.963587848,6.534400522,05,137755248.0,Open water - freshwater,1
50,9.963587848,6.534400522,11,137755248.0,Open water - freshwater,1
51,9.490168704,11.96470625,02,137755249.0,Open water - freshwater,0
52,9.490168704,11.96470625,03,137755249.0,Open water - freshwater,1
53,9.490168704,11.96470625,11,137755249.0,Open water - freshwater,1
54,9.490168704,11.96470625,12,137755249.0,Open water - freshwater,1
55,6.392055016000002,4.181008937,01,137755251.0,Open water - marine,1
56,6.392055016000002,4.181008937,03,137755251.0,Open water - marine,1
57,6.392055016000002,4.181008937,10,137755251.0,Open water - marine,1
58,5.999221704999988,0.994027335,13,137755252.0,I am unsure,2
59,5.999221704999988,0.994027335,14,137755252.0,I am unsure,2
60,5.999221704999988,0.994027335,15,137755252.0,I am unsure,2
61,5.999221704999988,0.994027335,16,137755252.0,I am unsure,2
62,5.999221704999988,0.994027335,17,137755252.0,I am unsure,2
63,5.999221704999988,0.994027335,18,137755252.0,I am unsure,2
64,5.999221704999988,0.994027335,19,137755252.0,I am unsure,2
65,5.999221704999988,0.994027335,20,137755252.0,I am unsure,2
66,5.999221704999988,0.994027335,21,137755252.0,I am unsure,2
67,5.999221704999988,0.994027335,22,137755252.0,I am unsure,2
68,5.999221704999988,0.994027335,23,137755252.0,I am unsure,2
69,5.999221704999988,0.994027335,24,137755252.0,I am unsure,2
70,5.999221704999988,0.994027335,25,137755252.0,I am unsure,2
71,5.999221704999988,0.994027335,26,137755252.0,I am unsure,2
72,5.999221704999988,0.994027335,27,137755252.0,I am unsure,2
73,5.999221704999988,0.994027335,28,137755252.0,I am unsure,2
74,5.999221704999988,0.994027335,29,137755252.0,I am unsure,2
75,5.999221704999988,0.994027335,30,137755252.0,I am unsure,2
76,5.999221704999988,0.994027335,31,137755252.0,I am unsure,2
77,5.999221704999988,0.994027335,32,137755252.0,I am unsure,2
78,5.999221704999988,0.994027335,33,137755252.0,I am unsure,2
79,5.999221704999988,0.994027335,34,137755252.0,I am unsure,2
80,5.999221704999988,0.994027335,35,137755252.0,I am unsure,2
81,5.999221704999988,0.994027335,36,137755252.0,I am unsure,2
